21/03/2022,0.22606134414672852,-0.0045,0,10.681501583968762,-4.1155026197433476e-09,6.027310944678967e-06,0.011146929584192172
21/03/2022,0.42609691619873047,-0.0025,0.01,10.68609563270375,-6.392754538853963e-09,6.029903254384032e-06,0.011123431596431465
21/03/2022,0.6262791156768799,-0.0011,0.02,10.272305795463403,-7.393723214467367e-09,5.796411736811367e-06,0.011796562977527828
21/03/2022,0.8265399932861328,-0.00039999999999999964,0.03,9.859322510927042,-7.757798074086507e-09,5.5633753372670066e-06,0.012392322935509665
21/03/2022,1.0267815589904785,-0.0017000000000000001,0.04,9.452635997500755,-9.304618748029073e-09,5.3338920521541255e-06,0.01304367569380342
21/03/2022,1.2275021076202393,-0.0004,0.05,9.039643279599435,-9.672878801027933e-09,5.100850329591889e-06,0.013601036501054346
21/03/2022,1.427668809890747,-0.0003999999999999999,0.060000000000000005,8.622339513911891,-1.0040399565696717e-08,4.865375987860833e-06,0.014256401110917003
21/03/2022,1.6278979778289795,0.00030000000000000024,0.07,8.21004014833505,-9.764722027778625e-09,4.6327255071124e-06,0.01490918667334251
21/03/2022,1.8281433582305908,-0.0004,0.08,7.801070760588708,-1.013225306034088e-08,4.4019540516737984e-06,0.015544778586187009
21/03/2022,2.0284042358398438,-0.0010000000000000002,0.09,7.392214573221871,-1.1051198722521464e-08,4.1712464724496966e-06,0.01617664520828896
21/03/2022,2.2286880016326904,-0.0010000000000000002,0.09999999999999999,6.984834707471104,-1.197148947874705e-08,3.941371945523012e-06,0.016740310353719586
21/03/2022,2.4288923740386963,-0.0017000000000000001,0.10999999999999999,6.580732936043562,-1.3534159673055014e-08,3.7133471673078497e-06,0.01744639622984621
21/03/2022,2.628629446029663,-0.0010000000000000002,0.11999999999999998,6.581261204481261,-1.4442960656483968e-08,3.7136452563088428e-06,0.017999458624701887
21/03/2022,2.8288495540618896,-0.0017000000000000001,0.12999999999999998,6.582784692922125,-1.5987215383847554e-08,3.714504923695636e-06,0.01869952672347516
21/03/2022,3.029080629348755,0.0017000000000000001,0.13999999999999999,6.584124230746292,-1.4443781061172484e-08,3.71526079223387e-06,0.019358330063254013
21/03/2022,3.2293286323547363,0.00030000000000000024,0.15,6.586345788194118,-1.4171231637001036e-08,3.716514362943404e-06,0.01991655055298399
21/03/2022,3.429558277130127,0.00030000000000000003,0.16,6.5894776653604765,-1.3898639087676999e-08,3.7182816048778635e-06,0.02061088743523026
21/03/2022,3.629762649536133,-0.0003999999999999996,0.17,6.587515525449021,-1.4261697425842282e-08,3.7171744171598876e-06,0.021249918077990964
21/03/2022,3.8301315307617188,0.00030000000000000046,0.18000000000000002,6.587421191799433,-1.3988504204750058e-08,3.7171211869811402e-06,0.021793810526403435
21/03/2022,4.030324220657349,0.0023000000000000004,0.19000000000000003,6.588010777109365,-1.1897199215888973e-08,3.71745387559832e-06,0.022487574286997002
21/03/2022,4.230195999145508,0.003,0.20000000000000004,6.587482508671667,-9.194607510566707e-09,3.717155786597327e-06,0.023156120694871767
21/03/2022,4.430368900299072,0.0031000000000000008,0.21000000000000005,6.570186434019495,-6.405239783922827e-09,3.707396033323734e-06,0.023725517056829393
21/03/2022,4.630548477172852,0.0017000000000000008,0.22000000000000006,6.557757975686123,-4.877218596140539e-09,3.7003829572735794e-06,0.024359962726368495
21/03/2022,4.830823659896851,0.0024000000000000002,0.23000000000000007,6.545409700954903,-2.717572561899816e-09,3.693415126875363e-06,0.024962027022530035
21/03/2022,5.031015396118164,-0.00029999999999999976,0.24000000000000007,6.533476494281875,-2.9871324888865098e-09,3.6866815092636402e-06,0.025633439038668295
21/03/2022,5.231262683868408,-0.0016,0.25000000000000006,6.521189536422888,-4.42458007494608e-09,3.679748278481609e-06,0.026327775920914565
21/03/2022,5.431520462036133,-0.0022999999999999995,0.26000000000000006,6.509308213257134,-6.49109990914662e-09,3.6730439374681977e-06,0.026871095247674337
21/03/2022,5.631816387176514,0.0005000000000000001,0.2700000000000001,6.498591910663808,-6.0414893897374404e-09,3.6669969891623353e-06,0.0275562621834774
21/03/2022,5.8320631980896,-0.0023,0.2800000000000001,6.485437083228599,-8.110760505994155e-09,3.6595740407358153e-06,0.02821248647581911
21/03/2022,6.032247543334961,-0.0023,0.2900000000000001,6.472343572665625,-1.017828402678171e-08,3.652185691925482e-06,0.02876497574902209
21/03/2022,6.232505559921265,-0.005,0.3000000000000001,6.4597311637155554,-1.467636579036712e-08,3.6450688170267687e-06,0.029457306705483903
21/03/2022,6.432682991027832,-0.0064,0.3100000000000001,6.46159425329494,-2.042770042578379e-08,3.6461201130570567e-06,0.03008229586775345
21/03/2022,6.632906198501587,-0.0071,0.3200000000000001,6.461631986754777,-2.6808524699211116e-08,3.646141405128557e-06,0.030777205871652426
21/03/2022,6.833172559738159,-0.0071,0.3300000000000001,6.460622616704173,-3.319565499941508e-08,3.6455718422159447e-06,0.03126206678983678
21/03/2022,7.033419609069824,-0.007200000000000001,0.34000000000000014,6.46089618428798,-3.9672116486231485e-08,3.645726209734316e-06,0.03197417044331675
21/03/2022,7.233613014221191,-0.0045,0.35000000000000014,6.459849080777542,-4.371452197233836e-08,3.6451353547502046e-06,0.03268541441431768
21/03/2022,7.433894872665405,-0.0024999999999999996,0.36000000000000015,6.458004857928074,-4.5963267652193706e-08,3.6440947047556654e-06,0.0332387633699997
21/03/2022,7.634603261947632,-0.0031999999999999993,0.37000000000000016,6.457207738589044,-4.887501224040985e-08,3.643644909745237e-06,0.0338697703096226
21/03/2022,7.834719657897949,0.0003000000000000001,0.38000000000000017,6.466060951602986,-4.8602738509178164e-08,3.6486405620208117e-06,0.03458846486210863
21/03/2022,8.034980773925781,-0.0016999999999999997,0.3900000000000002,6.474159495420215,-5.014709796905518e-08,3.6532103728663965e-06,0.03516387900141961
21/03/2022,8.235130548477173,-0.0003999999999999993,0.4000000000000002,6.479041261786454,-5.050957925160726e-08,3.6559650346166466e-06,0.03580921398236001
21/03/2022,8.43541407585144,0.0044,0.4100000000000002,6.48404094521468,-4.651645708719889e-08,3.6587862340903334e-06,0.03640612018364725
21/03/2022,8.635642528533936,0.004399999999999999,0.4200000000000002,6.495912835015474,-4.2522702420552574e-08,3.665485252085869e-06,0.037064063840947056
21/03/2022,8.83582878112793,0.0017000000000000001,0.4300000000000002,6.503723661201457,-4.098071689764659e-08,3.6698927108862695e-06,0.03767099967115655
21/03/2022,9.036094427108765,0.0017000000000000006,0.4400000000000002,6.515859685221102,-3.943824262301128e-08,3.676740773382303e-06,0.03838625549372638
21/03/2022,9.236324548721313,0.004399999999999999,0.45000000000000023,6.5295474977764885,-3.544794412930807e-08,3.6844644723187537e-06,0.03907170899035579
21/03/2022,9.436594486236572,0.0031000000000000003,0.46000000000000024,6.537919609177526,-3.2633541738192246e-08,3.6891886506827093e-06,0.03962591762851687
21/03/2022,9.636765241622925,-0.0002999999999999999,0.47000000000000025,6.546334170720877,-3.290536111513774e-08,3.6939367826271014e-06,0.040346331545961
21/03/2022,9.837066650390625,-0.001,0.48000000000000026,6.5461738035165755,-3.3812483297983806e-08,3.693846291323228e-06,0.0410031289599554
21/03/2022,10.037313461303711,0.0002999999999999999,0.49000000000000027,6.547277507216769,-3.3540348183314e-08,3.694469084414589e-06,0.041538424583577364
21/03/2022,10.237590312957764,0.0010000000000000002,0.5000000000000002,6.548517994708867,-3.2631983585357664e-08,3.6951690612651354e-06,0.0422468029463148
21/03/2022,10.43776249885559,-0.0031000000000000003,0.5100000000000002,6.5564278712269175,-3.544270955721537e-08,3.6996324117532233e-06,0.042850873168260785
21/03/2022,10.638063669204712,-0.0017000000000000001,0.5200000000000002,6.552876209319885,-3.6986711181004836e-08,3.6976282955233306e-06,0.04359564475594467
21/03/2022,10.838254451751709,0.0002999999999999999,0.5300000000000002,6.554946832928367,-3.671460841019948e-08,3.6987966979468666e-06,0.04423180979044187
21/03/2022,11.038570642471313,0.0002999999999999999,0.5400000000000003,6.551286687324309,-3.644193577130635e-08,3.696731367011413e-06,0.04488402223121468
21/03/2022,11.238720893859863,-0.0024000000000000002,0.5500000000000003,6.546853005793617,-3.861820347150166e-08,3.6942295486102192e-06,0.04552907065132873
21/03/2022,11.439022064208984,-0.0031,0.5600000000000003,6.547036956410317,-4.143394274234771e-08,3.6943333474587796e-06,0.04613915865062807
21/03/2022,11.639247179031372,-0.0004000000000000001,0.5700000000000003,6.548711378690524,-4.1797075009346e-08,3.6952781831315706e-06,0.04678478019239483
21/03/2022,11.839431047439575,-0.0018000000000000002,0.5800000000000003,6.548692511960607,-4.342973783969878e-08,3.6952675370958218e-06,0.04739028321847257
21/03/2022,12.039666175842285,-0.0018000000000000002,0.5900000000000003,6.548664211865729,-4.506290893077849e-08,3.6952515680421963e-06,0.04805137904486222
21/03/2022,12.23990273475647,-0.0039,0.6000000000000003,6.55055560153999,-4.860018488407133e-08,3.6963188331261093e-06,0.048669777308125724
21/03/2022,12.440190076828003,-0.0012,0.6100000000000003,6.546098336596904,-4.9690154633522014e-08,3.6938037071802292e-06,0.04933459842525793
21/03/2022,12.641149997711182,0.0009000000000000001,0.6200000000000003,6.545857785790451,-4.885868628978727e-08,3.6936679702244196e-06,0.049975348432976734
21/03/2022,12.841206073760986,-0.0012000000000000001,0.6300000000000003,6.553333727520394,-4.9962314391136146e-08,3.6978864618902627e-06,0.05060635537259964
21/03/2022,13.041507720947266,-0.0004999999999999998,0.6400000000000003,6.5534752279947766,-5.04226574261983e-08,3.697966307158385e-06,0.05134396293962477
21/03/2022,13.241750240325928,0.0002000000000000001,0.6500000000000004,6.551777222302173,-5.023857257843015e-08,3.697008163940908e-06,0.05199875442783473
21/03/2022,13.442003726959229,0.0023000000000000004,0.6600000000000004,6.551961172918871,-4.812026251633959e-08,3.6971119627894674e-06,0.052540067828810044
21/03/2022,13.642204999923706,0.0002999999999999999,0.6700000000000004,6.549942432817663,-4.784411214192706e-08,3.695972836964243e-06,0.05332266544557215
21/03/2022,13.842427968978882,0.0010000000000000002,0.6800000000000004,6.549749048836004,-4.692419616381325e-08,3.695863715097807e-06,0.05386025355580491
21/03/2022,14.04269528388977,0.0017000000000000001,0.6900000000000004,6.550390517653211,-4.5359858976999894e-08,3.6962256803132995e-06,0.05455573668135658
21/03/2022,14.24293828010559,0.0038000000000000004,0.7000000000000004,6.550857469218679,-4.18619152164459e-08,3.696489169698107e-06,0.055102781298858906
21/03/2022,14.44305682182312,0.0018000000000000002,0.7100000000000004,6.55074426883917,-4.020859851837156e-08,3.6964252934836076e-06,0.05578049765317687
21/03/2022,14.643420219421387,-0.0003000000000000001,0.7200000000000004,6.550800869028924,-4.0485050768852214e-08,3.696457231590857e-06,0.05648400448186634
21/03/2022,14.84353232383728,0.0018000000000000002,0.7300000000000004,6.541320337245213,-3.8830569691658e-08,3.691107598626602e-06,0.05715169120726205
21/03/2022,15.043849229812622,0.0018,0.7400000000000004,6.540424167574118,-3.717238293170927e-08,3.6906019119284897e-06,0.05778957560671735
21/03/2022,15.244020938873291,0.00040000000000000034,0.7500000000000004,6.541202420183227,-3.680454591592151e-08,3.6910410609031664e-06,0.05840969323493895
21/03/2022,15.444291353225708,-0.0017000000000000001,0.7600000000000005,6.540603401508337,-3.836833325703937e-08,3.690703049268112e-06,0.05903153022811865
21/03/2022,15.644554138183594,-0.0003999999999999999,0.7700000000000005,6.541560888051667,-3.873633250554401e-08,3.691243335582413e-06,0.05965279409964564
21/03/2022,15.844754457473755,-0.0010999999999999998,0.7800000000000005,6.543131543317327,-3.974708802382149e-08,3.6921296180585802e-06,0.06036575743560466
21/03/2022,16.045007944107056,-0.0032,0.7900000000000005,6.54292400928823,-4.268981700738269e-08,3.6920125116653327e-06,0.0609351537975623
21/03/2022,16.245316982269287,-0.0039000000000000007,0.8000000000000005,6.542725908624092,-4.628355610688526e-08,3.6919007282899596e-06,0.06152403629571174
21/03/2022,16.445441484451294,-0.0018999999999999996,0.8100000000000005,6.540839235632309,-4.8030635614395124e-08,3.690836124714984e-06,0.0622281162460539
21/03/2022,16.645720958709717,0.00020000000000000017,0.8200000000000005,6.546989789585521,-4.784648094495136e-08,3.6943067323694044e-06,0.06287144530120986
21/03/2022,16.84592628479004,-0.0005,0.8300000000000005,6.553979913020077,-4.830633625507353e-08,3.698251088614691e-06,0.06357294620411488
21/03/2022,17.046189069747925,-0.0011999999999999997,0.8400000000000005,6.554960982975807,-4.941107944965361e-08,3.6988046824736794e-06,0.06420939779943843
21/03/2022,17.246485471725464,-0.0010999999999999998,0.8500000000000005,6.560554968396443,-5.042530243555703e-08,3.701961232073483e-06,0.0648848216671456
21/03/2022,17.446658611297607,0.0017000000000000001,0.8600000000000005,6.56728095761215,-4.8860869243939696e-08,3.705756543818272e-06,0.0655060855386726
21/03/2022,17.646373510360718,0.0003000000000000006,0.8700000000000006,6.566516855050476,-4.8588113435109434e-08,3.7053253793704056e-06,0.0661691872908467
21/03/2022,17.846582651138306,-0.00039999999999999964,0.8800000000000006,6.5649556331497765,-4.895167490005491e-08,3.704444419912114e-06,0.0667961823789007
21/03/2022,18.046717882156372,0.0024000000000000007,0.8900000000000006,6.564851866135228,-4.6774815769195534e-08,3.70438586671549e-06,0.06744466952893095
21/03/2022,18.246984481811523,0.0038000000000000004,0.9000000000000006,6.563818912672227,-4.3326483389536515e-08,3.703802996258191e-06,0.06804042948691279
21/03/2022,18.447203874588013,-0.0002999999999999989,0.9100000000000006,6.565375417890449,-4.3598664709726945e-08,3.7046812942075464e-06,0.06880554689326752
21/03/2022,18.647462844848633,-0.004399999999999999,0.9200000000000006,6.56440849798216,-4.759411357879636e-08,3.704135684875371e-06,0.06937809542431501
21/03/2022,18.84763240814209,-0.005699999999999999,0.9300000000000006,6.557380641087768,-5.276383211612699e-08,3.7001700365585855e-06,0.06998789686278802
